id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5170189395034138,PtrWHl7BM,7355708610,炭香优米,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 13:57,点评,,,,江苏,普通用户,非会员,0
5170189340770625,PtrWC3etr,6869195381,吃个适子,希望我的假期可以和哪吒的上映时间一样长。,,,,,0,1,0,2025-05-25 13:57,iPhone客户端,,,,江苏,黄V,会员,5
5170189274710961,PtrWvjLxf,7450159500,橙念啵_,其实我都忘记了自己还有两个娃一个包没发货,,,,,0,2,1,2025-05-25 13:57,iPhone 14,,,,江苏,红V,超级会员,1
5170189083609381,PtrWcf8XP,7399276500,dddd_fff,哪吒超话宝宝们换票吗,,,,,0,0,0,2025-05-25 13:56,哪吒超话,,,,四川,普通用户,非会员,0
5170189072338079,PtrWb9OeX,7873218138,李蓝蓝LL,乐道L90这个14.5kWh的耗电量有多夸张？好像很多人没什么概念。乐道L90是个大型SUV，长度超过5米1，宽度2米。直接对标的纯电竞品比较少，我们来找找比乐道L90小一点的来看看。唐L，长宽高都比L90小一点，工信部耗电量17.4。宋L，长4米8多，工信部耗电量14.9。哪吒L更小，长4米7多，工信部耗电量15.9。而乐道L90只有14.5。乐道L90一个大型SUV，能耗可以做到比绝大部分中大型、大部分中型、甚至比一些紧凑型SUV还要低的耗电量。这才是真正优秀的技术。这个世界最美妙的事情，莫过于块头比你大，干活比你多，吃的还比你少了。,,,,,0,31,51,2025-05-25 13:56,HUAWEI Mate 70 Pro+,"https://wx3.sinaimg.cn/large/008APdHkgy1i1roods7c3j30u022ugsk.jpg,https://wx4.sinaimg.cn/large/008APdHkgy1i1rpdfxjcdj31hk0u0q9l.jpg,https://wx2.sinaimg.cn/large/008APdHkgy1i1rpdgao6fj310k0oojtt.jpg",,,广东,金V,超级会员,1
5170188945462938,PtrVYmV9U,7595066638,兔耳朵日记_,经常刷到有人说身边出现各种各样哪吒2相关元素看着很烦，其实这侧面证明了魔童这个IP巨大的商业价值，belike随处可见的盗版米奇米妮。哪吒2当然没有那么神，一直被人诟病的部分情节设定我也觉得不舒服，但是不可否认的是哪吒2是一部极其成功的商业片，至少在工业制作和IP打造这一块算得上是国内先锋。,,,,,0,1,0,2025-05-25 13:56,,,,,辽宁,红V,会员,3
5170276860170467,PtudM0Ilt,1752011435,双叶寒,有了哪吒这种非常健康的故事在前，再看到那种有误会不长嘴，再坚持个五章不说明白话的文，我坚决弃了,,,,,0,0,0,2025-05-25 19:45,微博轻享版,,,,浙江,普通用户,非会员,0
5170276755048533,PtudBlblX,6068146191,Melancholy_LH,周末愉快,,,,,0,0,2,2025-05-25 19:45,HUAWEI Pura 70,"https://wx2.sinaimg.cn/large/006CFk1Fly1i1rz6cfmv3j335s2dc7wi.jpg,https://wx1.sinaimg.cn/large/006CFk1Fly1i1rz6fygvdj32dc35sx6p.jpg",,,宁夏,普通用户,非会员,0
5170276498150333,PtudbycgZ,5848272041,村里的金金,顾客：“这减肥药真能一个月瘦十斤？”客服：“亲，我们产品主打健康调理～”顾客：“那到底能不能瘦？”客服：“能！吃了您会心疼钱💰，气到吃不下饭，自然就瘦了！”搞笑超话#折腰215秒广告#村里的金金不管广告215秒还是折腰天天放广告。只要好看就行。,,,,折腰215秒广告,0,23,14,2025-05-25 19:43,搞笑超话,,,,河北,红V,非会员,0
5170276434447411,Ptud5iEYr,2269166292,天子酱StarsBlessYou,gh_66c53d495417正在直播：铜师傅和《哪吒2》联名出品戳我进入直播间>>O网页链接（更多gh_66c53d495417的笔记内容都在小红书）,,,,,0,0,0,2025-05-25 19:43,小红书_RED,https://wx1.sinaimg.cn/large/8740bad4gy1i1rz5pmymbj20gw0u0whj.jpg,,,广东,普通用户,非会员,0
5170276289219154,PtucQCGk2,7761067710,Answer_辞,宋亚轩超话🐬#宋亚轩这是我的西游#🐚#宋亚轩廿一破晓镌光出鞘#喜欢一切明亮温暖的事物，除夕的烟火夜晚的街灯以及你眼底的星光。“我真的爱你”#腾讯音乐由你榜#Q音：Kspr.Kspr.-时代少年团-宋亚轩#宋亚轩spr.#@时代少年团-宋亚轩【宋亚轩公益】【宋亚轩人气TOP】L宋亚轩的留声机的微博视频,,,时代少年团-宋亚轩,"宋亚轩这是我的西游,宋亚轩 廿一破晓镌光出鞘,腾讯音乐由你榜,宋亚轩spr.",0,0,0,2025-05-25 19:43,宋亚轩超话,,"http://f.video.weibocdn.com/o0/3Zp0aWFulx08nXz0RZRK01041201JtTp0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1748866067&ssig=YEquq2rV7z&KID=unistore,video",,广东,普通用户,非会员,0
5170276103094962,PtucycZ8K,1628507870,耳鼻喉科朱医生,#花花成长记录##攀岩#攀岩超话练了一段时间了，看到了花花的进步，继续加油，每天进步一点点L耳鼻喉科朱医生的微博视频,,上海,,"花花成长记录,攀岩",0,3,17,2025-05-25 19:42,攀岩超话,,"http://f.video.weibocdn.com/o0/jGJLnuPglx08owCEaPPq01041201qrhT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866080&ssig=uAfEQOTzWQ&KID=unistore,video",,上海,红V,超级会员,1
5170276053815337,Ptuctg0xH,1762514817,不知火o阿尼亚,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#🌟总体评价：一上映就去看了，那时候还没爆呢，口口相传哪吒是真好看。,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 19:42,点评,,,,上海,黄V,非会员,0
5170276032581250,PtucraPv4,7772320863,逸逸生辉w,魔童哪吒超话🪷#魔童哪吒#🪷#魔童哪吒0726生日快乐#我大概是被资本做局了吧，究竟是动了谁的蛋糕？,,,,"魔童哪吒,魔童哪吒0726生日快乐",0,6,6,2025-05-25 19:42,魔童哪吒超话,"https://wx3.sinaimg.cn/large/008tZRHVly1i1rz1dmp4rj30u013j0z6.jpg,https://wx3.sinaimg.cn/large/008tZRHVly1i1rz1e56pmj30u01g8ak5.jpg",,,河北,普通用户,会员,1
5170275618654078,PtubLAjjU,5604610477,禁止欺狮,#内娱四大淡颜#或者这样，大家都来看这个金鸡华表双料影帝提名的王一博吧，电影《长空之王》《热烈》《无名》都在等一个还没有看过的你打开如果不想看电影更喜欢追剧，那来看这个用冷门题材干翻热门题材、一年内马上要90轮上星、至今长尾还在日渐攀升、饰演的角色魏若来深受剧粉宠爱的王一博的电视剧《追风者》吧要不，干脆看王一博的赛车视频也行，纪录片《我的时代和我2》王一博篇，以及《王一博的b面人生》都在等你打开啧，还有综艺呢，这里是什么安利基地吗，我把这儿当安利基地用的话，买热搜想引战的人不会生气吧,,,,内娱四大淡颜,0,7,570,2025-05-25 19:40,Android,,,,广东,金V,超级会员,1
5170275213641561,Ptub7fhkR,2178945932,想不出也好,王者荣耀杨玉环超话之前赛年pv不是海月和姜子牙要打仗，姜子牙组建奇迹小队吗？空空儿视频里出现哪吒，按道理新赛季应该是倒悬天版本吧？怎么突然来了个三分之地版本了。如果按主线剧情推动的话。等到帝俊复活应该就会有我华的戏份和重做。因为李华是帝俊做的人造人，安排到明世隐身边的帮手。帝俊复活估计会召回杨玉环和姜子牙阵营打仗。然后出个李华在尧天和朋友相处获得了心，获得重做强化后背叛帝俊这种剧情,,,,,0,0,1,2025-05-25 19:38,王者荣耀杨玉环超话,,,,浙江,普通用户,非会员,0
5170174772905665,Ptrz7cbTz,7976201740,法律人国际张,#喜羊羊27岁了#两回事嗷！柯南多少岁了？哪吒呢？。。。背景音里，七姑喊到，啥时跟美羊羊结婚啊？。。。七姑是谁？李子柒啊，七姑刚闭完关。。互粉超话,,,,喜羊羊27岁了,0,2,3,2025-05-25 12:59,互粉超话,,,,广东,红V,超级会员,1
5170174720213730,Ptrz20TBg,5341710359,巧克李先生,山西中医药大学超话“愿君常采撷，此物最相思”今天传递的是自己的番茄小说《撷君行》章68<高兴过新年（二）哪吒闹海>。【生活角】话说，易俗社的蒸饺导演继之前《哪吒之魔童降世》之后，又带领团队编排了《哪吒之魔童闹海》。阔别五年，可谓期待值满满。于今年大年初一再次和观众们见面了。一行人离开了易俗社，准备在集市上再逛一下，边逛边模仿起了剧中人物。“我命由我不由天，是魔是仙，我自己说了算！”“还吃，收你们来了。”“你打我赛，你打我赛？”“大哥，我们做个交易吧。”“人心中的成见是一座大山，任你怎么努力都休想搬动。我单枪匹马地走到现在，任何人都不是我的靠山。”,,,,,0,0,1,2025-05-25 12:59,山西中医药大学超话,"https://wx4.sinaimg.cn/large/005PvgSHly1i1rngyvn2cj30vs1bsjyr.jpg,https://wx2.sinaimg.cn/large/005PvgSHly1i1rngz4pp8j30qo1407fb.jpg,https://wx4.sinaimg.cn/large/005PvgSHly1i1rngzg4fij30zk0jz10b.jpg",,,陕西,黄V,会员,3
5170174702387302,Ptrz0a12S,6596249786,不是桥豆,我和我爸,,,,,0,0,0,2025-05-25 12:59,iPhone客户端,https://wx2.sinaimg.cn/large/007cpbTAgy1i1rngxpvhkj30rt1b17n9.jpg,,,广东,普通用户,非会员,0
5170174619816467,PtryRFbI7,5341710359,巧克李先生,北京中医药大学东方学院超话“愿君常采撷，此物最相思”今天传递的是自己的番茄小说《撷君行》章68<高兴过新年（二）哪吒闹海>。【生活角】话说，易俗社的蒸饺导演继之前《哪吒之魔童降世》之后，又带领团队编排了《哪吒之魔童闹海》。阔别五年，可谓期待值满满。于今年大年初一再次和观众们见面了。一行人离开了易俗社，准备在集市上再逛一下，边逛边模仿起了剧中人物。“我命由我不由天，是魔是仙，我自己说了算！”“还吃，收你们来了。”“你打我赛，你打我赛？”“大哥，我们做个交易吧。”“人心中的成见是一座大山，任你怎么努力都休想搬动。我单枪匹马地走到现在，任何人都不是我的靠山。”,,,,,0,0,0,2025-05-25 12:59,北京中医药大学东方学院超话,"https://wx2.sinaimg.cn/large/005PvgSHly1i1rngrf344j30vs1bsjyr.jpg,https://wx4.sinaimg.cn/large/005PvgSHly1i1rngr4en0j30qo1407fb.jpg,https://wx1.sinaimg.cn/large/005PvgSHly1i1rngrqsfij30zk0jz10b.jpg",,,陕西,黄V,会员,3
5170174572894441,PtryNc8Yx,5341710359,巧克李先生,云南中医药大学超话“愿君常采撷，此物最相思”今天传递的是自己的番茄小说《撷君行》章68<高兴过新年（二）哪吒闹海>。【生活角】话说，易俗社的蒸饺导演继之前《哪吒之魔童降世》之后，又带领团队编排了《哪吒之魔童闹海》。阔别五年，可谓期待值满满。于今年大年初一再次和观众们见面了。一行人离开了易俗社，准备在集市上再逛一下，边逛边模仿起了剧中人物。“我命由我不由天，是魔是仙，我自己说了算！”“还吃，收你们来了。”“你打我赛，你打我赛？”“大哥，我们做个交易吧。”“人心中的成见是一座大山，任你怎么努力都休想搬动。我单枪匹马地走到现在，任何人都不是我的靠山。”,,,,,0,0,0,2025-05-25 12:58,云南中医药大学超话,"https://wx1.sinaimg.cn/large/005PvgSHly1i1rngk5qboj30vs1bsjyr.jpg,https://wx1.sinaimg.cn/large/005PvgSHly1i1rngkdu70j30qo1407fb.jpg,https://wx4.sinaimg.cn/large/005PvgSHly1i1rngkr3amj30zk0jz10b.jpg",,,陕西,黄V,会员,3
5170174493462149,PtryFewF7,6491586646,摸摸摸鱼333,不要扒拉我们生命树了🥺如果你知道我但是杨紫，你也会觉得我幸福的期待这个杨紫白菊,,,,,0,1,23,2025-05-25 12:58,杨紫超话,"https://wx1.sinaimg.cn/large/0075k2eqgy1i1royq0an4j318z1wyb29.jpg,https://wx4.sinaimg.cn/large/0075k2eqgy1i1rncwdiafj30u01hc7ml.jpg,https://wx2.sinaimg.cn/large/0075k2eqgy1i1rncwtnbxj30u01hcnbx.jpg,https://wx1.sinaimg.cn/large/0075k2eqgy1i1rncvhbx8j30u01hc4hb.jpg,https://wx1.sinaimg.cn/large/0075k2eqgy1i1rncxdfp8j30u01hctqo.jpg",,,四川,金V,超级会员,2
5170174466724717,PtryCsdpb,2663156103,妮安占星Moonlitdream,#疑似郝蕾回应和邓超分手原因#一个美女咨询者五行全盘都是七杀，但是她走正官大运遇到的三个男人都是【别人的老公，符合她原盘的七杀】但是在这部正官大运中，没有遇到想和她结婚的男人，符合她的原盘七杀但是这些已婚男都愿意和她长年相处，三个已婚男和她相处都超过五年，【符合正官大运的长期性】由此证明：正官为长期，不代表正缘七杀也代表别人的老公，或者二婚男星盘解读超话,,,,疑似郝蕾回应和邓超分手原因,4,0,9,2025-05-25 12:58,星盘解读超话,https://wx1.sinaimg.cn/large/9ebc8987gy1i1s7torenwj21400u0150.jpg,,,重庆,黄V,超级会员,1
5170174317560561,PtrynvIQx,5341710359,巧克李先生,辽宁中医药大学超话“愿君常采撷，此物最相思”今天传递的是自己的番茄小说《撷君行》章68<高兴过新年（二）哪吒闹海>。【生活角】话说，易俗社的蒸饺导演继之前《哪吒之魔童降世》之后，又带领团队编排了《哪吒之魔童闹海》。阔别五年，可谓期待值满满。于今年大年初一再次和观众们见面了。一行人离开了易俗社，准备在集市上再逛一下，边逛边模仿起了剧中人物。“我命由我不由天，是魔是仙，我自己说了算！”“还吃，收你们来了。”“你打我赛，你打我赛？”“大哥，我们做个交易吧。”“人心中的成见是一座大山，任你怎么努力都休想搬动。我单枪匹马地走到现在，任何人都不是我的靠山。”,,,,,0,0,0,2025-05-25 12:57,辽宁中医药大学超话,"https://wx2.sinaimg.cn/large/005PvgSHly1i1rnfcmqo4j30vs1bsjyr.jpg,https://wx3.sinaimg.cn/large/005PvgSHly1i1rnfcb3fgj30qo1407fb.jpg,https://wx4.sinaimg.cn/large/005PvgSHly1i1rnfcv0q6j30zk0jz10b.jpg",,,陕西,黄V,会员,3
5170174203270466,PtrycdINs,5336821391,好运连连2025放轻松,想做追求旷野的蒲公英,,,,,0,2,2,2025-05-25 12:57,HUAWEI Pura 70 Pro,"https://wx4.sinaimg.cn/large/005PaL2nly1i1rneynvlbj30u01hcn3s.jpg,https://wx3.sinaimg.cn/large/005PaL2nly1i1rnezatjzj30u014043x.jpg",,,山西,普通用户,非会员,0
5170261843250754,PttPydDFw,7955487988,小柒想睡了,你懂的，触动利益比触动灵魂更难，无视世俗之偏见，突破心中之魔障！然而…还以为是天降大任前的苦其心志、劳其筋骨，结果．.说来容易做来难，光说不练假把式…还有啥说法能完美描述这个反转的？哪吒之魔童闹海超话L小柒想睡了的微博视频,,,,,0,1,1,2025-05-25 18:45,哪吒之魔童闹海超话,,"http://f.video.weibocdn.com/o0/wlbURFNdlx08owyL1FBe01041200KVoJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866108&ssig=V6VhA0ft78&KID=unistore,video",,天津,黄V,会员,3
5170261797112910,PttPttQom,7853153604,小小乔奈_,cv瀚墨超话墨墨5.24《我乃哪吒三太子》“怎么自动循环到这里了！”（小发雷霆）“还是一首朗朗上口的歌曲~”（疑似变如脸墨墨）L小小乔奈_的微博视频,,,,,1,5,18,2025-05-25 18:45,cv瀚墨超话,,"http://f.video.weibocdn.com/o0/EhcbPuEalx08owB19Gtq01041200wgDt0E010.mp4?label=mp4_720p&template=720x1004.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866108&ssig=fcFow%2Bc2Ch&KID=unistore,video",,上海,普通用户,会员,6
5170261659486334,PttPfDNPo,2930072831,-乌鸡白凤九-,把我的快乐赎回来,,,,,0,2,1,2025-05-25 18:45,iPhone客户端,https://wx2.sinaimg.cn/large/aea55cffly1i1rxf1dpq3j24eo2h9qv5.jpg,,,山东,普通用户,非会员,0
5170261642183004,PttPe99TK,1984971471,小薇敬上VV,怎么会有如此帅气的小可爱呀萌属我了好想拿个黄色麻袋装走就跑,,,,,0,2,2,2025-05-25 18:44,檀健次超话,"https://wx2.sinaimg.cn/large/765042cfgy1i1rxcx6kvrj20u011i41h.jpg,https://wx4.sinaimg.cn/large/765042cfgy1i1rxcxnmjlj20u011in07.jpg,https://wx2.sinaimg.cn/large/765042cfgy1i1rxcyhz4xj20u011i0vv.jpg,https://wx4.sinaimg.cn/large/765042cfgy1i1rxd1ghjkj20u0190thq.jpg,https://wx1.sinaimg.cn/large/765042cfgy1i1rxd1xaq9j20u0190gtt.jpg,https://wx1.sinaimg.cn/large/765042cfgy1i1rxd2dwmij20u0190ahi.jpg",,,江苏,黄V,会员,6
5170261559347923,PttP5DdOX,2265169601,冰糖炖雪梨儿,#教育局回应教师因未发福利消极教学#加班费成了福利？？？道德绑架老师的人，说老师没有奉献精神的人，肯定愿意无偿加班，无私奉献，也不用养家糊口，老板们看看他们！先让教育局的人冲到教育一线奉献一下，弄个班主任当当，晚自习排满，值班查寝也安排上，看他们还有嘴巴巴,,,,教育局回应教师因未发福利消极教学,0,0,1,2025-05-25 18:44,Android,,,,江苏,普通用户,非会员,0
5170261435351161,PttOTms53,7955487988,小柒想睡了,哪吒2之名场面，申公豹战三龙很精彩的片段哪吒之魔童闹海超话L小柒想睡了的微博视频,,,,,0,1,1,2025-05-25 18:44,哪吒之魔童闹海超话,,"http://f.video.weibocdn.com/o0/001kIbQAlx08owyzx4YE01041200P4lH0E010?ori=0&ps=1BVp4ysnknHVZu&Expires=1748866108&ssig=ZiDUxNVCP8&KID=unistore,video",,天津,黄V,会员,3
5170261408090799,PttOQxWML,5161470168,毒麻精,眼界放宽一点,,,,,0,0,2,2025-05-25 18:44,iPhone 16,,,,北京,普通用户,会员,8
5170261134935093,PttOpkHQh,1791352997,黑留袖,藕饼超话男友拍照技术差还不自知怎么办P2原梗就是感觉这个放哪吒身上很合理,,,,,2,18,98,2025-05-25 18:42,藕饼超话,"https://wx2.sinaimg.cn/large/6ac5e0a5gy1i1rxegivzgj20u01aigso.jpg,https://wx1.sinaimg.cn/large/6ac5e0a5gy1i1rxegt0woj20u01b041z.jpg",,,福建,黄V,会员,7
5170261017496620,PttOdvsde,7489333623,果果orb,脚好冷好想借哪吒的风火轮踩几天.,,,,,0,0,3,2025-05-25 18:42,iPhone客户端,https://wx4.sinaimg.cn/large/008aQtNBly1i1rxcghnuyj31o0280x6q.jpg,,,黑龙江,普通用户,非会员,0
5170260988924166,PttOaBrAa,7641150562,碎诗凜漆,#超心动奇遇盲盒##我的超话卡册#🐬#宋亚轩这是我的西游#🐚#宋亚轩廿一破晓镌光出鞘#喜欢一切明亮温暖的事物，除夕的烟火夜晚的街灯以及你眼底的星光。“我真的爱你”#腾讯音乐由你榜#Q音：Kspr.Kspr.-时代少年团-宋亚轩#宋亚轩spr.#@时代少年团-宋亚轩【宋亚轩公益】【宋亚轩人气TOP】L宋亚轩的留声机的微博视频,,,时代少年团-宋亚轩,"超心动奇遇盲盒,我的超话卡册,宋亚轩这是我的西游,宋亚轩 廿一破晓镌光出鞘,腾讯音乐由你榜,宋亚轩spr.",0,0,0,2025-05-25 18:42,宋亚轩超话,,"http://f.video.weibocdn.com/o0/3Zp0aWFulx08nXz0RZRK01041201JtTp0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866108&ssig=m8OiAEjcpm&KID=unistore,video",,广东,黄V,会员,5
5170326981053341,PtvwC4q1n,2104269063,AW-W,周末小聚收到了小礼物车钥匙链哈哈真是兵马未动粮草先行🚗,,石家庄,,,0,0,2,2025-05-25 23:04,iPhone客户端,"https://wx2.sinaimg.cn/large/7d6c9907ly1i1s4x64y3bj22xn4eo4qr.jpg,https://wx4.sinaimg.cn/large/7d6c9907ly1i1s4x7gm6hj24eo2xsx6q.jpg,https://wx4.sinaimg.cn/large/7d6c9907ly1i1s4x8wb4vj23b04eohdv.jpg,https://wx3.sinaimg.cn/large/7d6c9907ly1i1s4xad7vxj23b04eoe84.jpg,https://wx3.sinaimg.cn/large/7d6c9907ly1i1s4xbu0toj24eo3axqv7.jpg,https://wx4.sinaimg.cn/large/7d6c9907ly1i1s4xd8wh1j23b04eohdv.jpg,https://wx4.sinaimg.cn/large/7d6c9907ly1i1s4xerqrbj23b04eou0z.jpg,https://wx4.sinaimg.cn/large/7d6c9907ly1i1s4x4q2xkj22c03404qq.jpg,https://wx1.sinaimg.cn/large/7d6c9907ly1i1s4xhlavmj235s2dckjn.jpg",,,河北,普通用户,非会员,0
5170326776318426,PtvwhqvI6,3815936587,Galeza,刷到哪吒我真的特别特别特别喜欢洗碗盆这个舞台回顾起出道战突然反应过来刘耀文今年就20了明明自己也才不大但刘耀文居然20岁了我不敢想象有种我妈说“你明年竟然都本命年了”一样的震惊感,,,,,0,0,0,2025-05-25 23:03,iPad Pro,"https://wx4.sinaimg.cn/large/e372924bly1i1s54e3brsj21uc11cwm0.jpg,https://wx1.sinaimg.cn/large/e372924bly1i1s54fkrnmj21uc11c48l.jpg,https://wx1.sinaimg.cn/large/e372924bly1i1s54h59ckj21uc2ggncx.jpg,https://wx2.sinaimg.cn/large/e372924bly1i1s593o8ukj21uc2gg48b.jpg,https://wx4.sinaimg.cn/large/e372924bly1i1s4tx9qcyj21uc11cany.jpg,https://wx2.sinaimg.cn/large/e372924bly1i1s594m5ryj21uc2ggkai.jpg,https://wx4.sinaimg.cn/large/e372924bly1i1s5952rijj21dn118wng.jpg,https://wx1.sinaimg.cn/large/e372924bly1i1s5977v5oj24125dex6p.jpg,https://wx4.sinaimg.cn/large/e372924bly1i1s5981qn5j21uc11c477.jpg",,,辽宁,普通用户,会员,7
5170326682999086,Ptvw8cAcm,5887288031,四叶草的小宇宙牌小笼包,我在魔童哪吒超话抽到了R卡“大暑”，快来试试你的手气如何！O网页链接,,,,,0,0,0,2025-05-25 23:03,魔童哪吒超话,https://wx3.sinaimg.cn/large/006qqsyzgy1i1s4xgveixj30n00uoq5g.jpg,,,上海,普通用户,会员,3
5170326653635661,Ptvw5ffNH,5859187224,两块发糕,三头六臂的哪吒输液应该不犯怵吧，可是我好像没有地方可以扎针了，明天该怎么办啊，,,,,,0,3,1,2025-05-25 23:03,iPhone客户端,,,,山东,普通用户,非会员,0
5170326591242553,PtvvZ5dfb,5887288031,四叶草的小宇宙牌小笼包,我在魔童哪吒超话抽到了R卡“小暑”，快来试试你的手气如何！O网页链接,,,,,0,0,0,2025-05-25 23:03,魔童哪吒超话,https://wx1.sinaimg.cn/large/006qqsyzgy1i1s4x2liv7j30n00uodjt.jpg,,,上海,普通用户,会员,3
5170326560578154,PtvvW2qp4,5887288031,四叶草的小宇宙牌小笼包,我在魔童哪吒超话抽到了R卡“夏至”，快来试试你的手气如何！O网页链接,,,,,0,0,0,2025-05-25 23:02,魔童哪吒超话,https://wx4.sinaimg.cn/large/006qqsyzgy1i1s4ww35z1j30n00uo0vq.jpg,,,上海,普通用户,会员,3
5170326460696644,PtvvM2Vec,1292070965,兔崽tina,美颜相机是个好东西怎么欺骗自己都可以啊,,西安,,,0,1,0,2025-05-25 23:02,iPhone客户端,"https://wx4.sinaimg.cn/large/4d037035ly1i1s4v46shoj20u0140465.jpg,https://wx2.sinaimg.cn/large/4d037035ly1i1s4v5tygyj20u0140jyh.jpg",,,陕西,普通用户,非会员,0
5170326442870240,PtvvKc2Gc,3810106101,搞笑段子手-93,这不像是哪吒像夯大力#亿点曝光计划##微博搞笑排行榜#L搞笑段子手-93的微博视频,,,,"亿点曝光计划,微博搞笑排行榜",0,1,1,2025-05-25 23:02,微博视频号,,"http://f.video.weibocdn.com/o0/Fnvwnirxlx08owQo19Gg010412005ZzZ0E010.mp4?label=mp4_720p&template=544x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866118&ssig=BX4xHjFCF3&KID=unistore,video",,黑龙江,红V,超级会员,1
5170326334870145,PtvvzkqWJ,3323998694,三建国1992,我刚刚完成了一套全新微博装扮搭配！超有个性！快来围观，一起分享装扮灵感吧~O网页链接,,台州·路桥十里长街,,,0,1,0,2025-05-25 23:02,nova8 SE,https://wx2.sinaimg.cn/large/c62031e6ly8i1s4vs90b7j20tx1h6wh2.jpg,,,浙江,普通用户,会员,5
5170246180670588,Pttqi2OrW,1748479323,排骨筷子,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#真好看,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 17:43,点评,,,,浙江,普通用户,非会员,0
5170246055103407,Pttq5lpD1,1401638841,阿雍灿灿,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#哪吒最棒不接受反驳,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 17:43,点评,,,,上海,普通用户,非会员,0
5170246046712893,Pttq4sakt,7951762313,上网我就是皇女,满意,,,,,0,3,1,2025-05-25 17:42,微博仅供参考,"https://wx3.sinaimg.cn/large/008G8MCRly1i1rvnusxdyj30v10u0q7e.jpg,https://wx4.sinaimg.cn/large/008G8MCRly1i1rvnv8p9jj30j635sh1t.jpg",,,河南,红V,超级会员,1
5170245899912396,PttpPFAFm,6328496870,瑶期遥遥,楼下小孩玩游戏狂吼你打我撒吼了好久，哪吒你看你把小孩子们害的,,,,,0,0,0,2025-05-25 17:42,iPhone客户端,,,,江苏,普通用户,非会员,0
5170245628592941,PttpoA3pP,6615075700,兔兔吃掉蛋饼啦,命很苦了,,,,,0,1,0,2025-05-25 17:41,洛糍相伴的约定,,,,安徽,普通用户,非会员,0
5170245522426084,Pttpeab8o,2331048501,蕗莎,小小哪吒迷✌️,,,,,0,0,3,2025-05-25 17:40,iPhone客户端,"https://wx4.sinaimg.cn/large/8af0fa35ly1i1rvlg53ezj20u014047t.jpg,https://wx4.sinaimg.cn/large/8af0fa35ly1i1rvlficwij20u0140qby.jpg,https://wx3.sinaimg.cn/large/8af0fa35ly1i1rvlgqi1wj20u01414bv.jpg,https://wx4.sinaimg.cn/large/8af0fa35ly1i1rvlhe080j20u01dlk2f.jpg,https://wx2.sinaimg.cn/large/8af0fa35ly1i1rvli09yfj20u01937hf.jpg",,,陕西,普通用户,非会员,0
5170245386109797,Pttp0pDr7,2312816277,那叫个啥啊,L小鑫正能量的快手视频,,,,,0,0,0,2025-05-25 17:40,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3x58n6cyecgxtke&a=3xi7fu49iuesbp6&f=0&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5199405936231948771&shareResourceType=PHOTO_OTHER&shareToken=XaAQLlD6pNd5OGU,,云南,普通用户,非会员,0
5169966037075899,Ptm8rtGLp,5864272282,奇特酒317,溜溜嗓L奇特酒317的微博视频,,,,,0,0,0,2025-05-24 23:10,微博视频号,,"http://f.video.weibocdn.com/o0/eL9qICEGlx08ovg2ioZ2010412006wrH0E010.mp4?label=mp4_720p&template=720x892.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748866140&ssig=190Y%2F7a%2B1b&KID=unistore,video",,江西,普通用户,会员,5
5169965904955218,Ptm8ekN4S,7479939833,有狐噢狐狐,尚公主你敢不敢官宣一个试试看磨刀霍霍,,,,,0,8,8,2025-05-24 23:09,废话小天才iPhone客户端,,,,广东,金V,超级会员,2
5169965797213008,Ptm83ugqQ,3835027943,姚姚-mmy,第一次跟领导出差，好紧张,,北京·国贸CBD,,,0,2,11,2025-05-24 23:09,iPhone 14 Pro Max,https://wx2.sinaimg.cn/large/9e8d5419ly1i0wp9igkwrj20u0140tcr.jpg,,,北京,黄V,会员,4
